219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219
219,219,219,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,219,219,219,32,32,32,32,32,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,32,32,32,32,32,219,219,219,219,206,206,206,219,219,219,206,206,206,206,206,206,206,206,206,206,206,219,219,219,206,206,206,219,219,219,219,219
219,219,219,206,219,206,206,206,206,206,206,206,206,206,206,206,206,206,219,219,219,32,32,32,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,32,32,32,219,219,219,219,219,219,219,219,219,206,206,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219
219,219,206,206,206,206,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,32,32,32,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,32,32,32,219,219,206,206,206,206,206,206,206,206,219,219,219,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
219,219,206,206,206,206,219,219,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,219,219,206,206,206,206,206,206,206,219,219,219,219,32,32,32,219,219,219,219,219,219,219,32,32,32,219,219,219,219,219,219
219,219,206,206,206,219,219,219,32,32,32,219,219,219,219,219,219,219,219,219,219,32,32,32,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,32,32,32,219,219,219,219,219,219,219,219,219,32,32,32,219,219,206,206,206,206,206,206,206,219,219,219,219,32,32,32,219,219,219,219,219,219,219,32,32,32,219,219,219,206,206,206
219,219,206,206,206,219,219,219,32,32,32,219,219,206,206,206,206,219,206,219,219,32,32,32,219,219,219,206,206,206,219,219,219,219,206,206,206,206,206,206,206,219,219,32,32,32,219,219,219,219,219,219,219,219,219,32,32,32,219,219,219,219,219,219,219,219,219,219,219,219,219,32,32,32,219,219,219,219,219,219,219,32,32,32,219,219,206,206,219,219
219,219,206,206,206,206,219,219,32,32,32,219,219,219,219,219,206,219,219,219,219,32,32,32,219,219,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,219,219,32,32,32,219,219,206,206,219,219,219,219,219,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,219,219,206,206,206,219
219,219,206,206,206,206,219,219,32,32,32,219,219,219,219,219,219,219,219,219,219,32,32,32,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,32,32,32,219,219,219,206,206,219,219,219,219,219,219,219,219,219,219,219,219,32,32,32,219,219,219,219,219,32,32,32,219,219,219,219,219,219,219,32,32,32,219,219,206,206,206,219
219,219,206,206,206,206,219,219,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,219,206,219,219,206,206,206,206,206,206,206,206,206,206,206,219,219,32,32,32,219,219,206,219,219,32,32,32,219,219,219,219,219,219,219,32,32,32,219,219,206,206,206,219
